person_id,meet_id,squat1_kg,squat2_kg,squat3_kg,best3_squat_kg,bench1_kg,bench2_kg,bench3_kg,best3_bench_kg,deadlift1_kg,deadlift2_kg,deadlift3_kg,best3_bench_kg,total_kg
3842,4401,245.0,260.0,270.0,270.0,130.0,137.5,142.5,142.5,250.0,270.0,280.0,142.5,692.5
3845,4401,280.0,300.0,315.0,315.0,170.0,182.5,-185.0,182.5,302.5,330.0,340.0,182.5,837.5
3896,4401,80.0,90.0,92.5,92.5,40.0,45.0,47.5,47.5,100.0,110.0,115.0,47.5,255.0
3923,4401,180.0,190.0,202.5,202.5,120.0,127.5,-132.5,127.5,240.0,252.5,-260.0,127.5,582.5
3977,4401,245.0,260.0,275.0,275.0,160.0,170.0,-180.0,170.0,290.0,305.0,-315.0,170.0,750.0
4176,4401,177.5,185.0,190.0,190.0,117.5,125.0,-130.0,125.0,205.0,212.5,217.5,125.0,532.5
4196,4401,240.0,255.0,265.0,265.0,150.0,160.0,165.0,165.0,260.0,270.0,,165.0,700.0
4291,4401,70.0,80.0,-85.0,80.0,37.5,40.0,-42.5,40.0,100.0,110.0,-120.0,40.0,230.0
4331,4401,195.0,215.0,-220.0,215.0,135.0,145.0,147.5,147.5,215.0,235.0,-240.0,147.5,597.5
4390,4401,260.0,275.0,285.0,285.0,155.0,165.0,170.0,170.0,280.0,290.0,-300.0,170.0,745.0
4412,4401,137.5,145.0,152.5,152.5,80.0,-85.0,-85.0,80.0,150.0,160.0,-170.0,80.0,392.5
4414,4401,205.0,220.0,230.0,230.0,125.0,132.5,135.0,135.0,225.0,235.0,245.0,135.0,610.0
4422,4401,230.0,245.0,260.0,260.0,132.5,140.0,-145.0,140.0,245.0,260.0,-270.0,140.0,660.0
4423,4401,235.0,250.0,255.0,255.0,135.0,140.0,142.5,142.5,230.0,245.0,255.0,142.5,652.5
4432,4401,290.0,305.0,,305.0,162.5,167.5,172.5,172.5,290.0,310.0,325.0,172.5,802.5
4434,4401,235.0,255.0,270.0,270.0,165.0,177.5,-182.5,177.5,255.0,280.0,-290.0,177.5,727.5
3506,4351,,,,,,,,130.0,,,,130.0,360.0
3516,4351,,,,,,,,75.0,,,,75.0,225.0
3525,4351,,,,,,,,52.5,,,,52.5,177.5
3563,4351,,,,,,,,115.0,,,,115.0,360.0
3566,4351,,,,,,,,110.0,,,,110.0,355.0
3572,4351,,,,,,,,100.0,,,,100.0,290.0
3576,4351,,,,,,,,155.0,,,,155.0,415.0
3581,4351,,,,,,,,115.0,,,,115.0,342.5
3584,4351,,,,,,,,135.0,,,,135.0,345.0
3585,4351,,,,,,,,155.0,,,,155.0,435.0
3595,4351,,,,,,,,100.0,,,,100.0,282.5
3598,4351,,,,,,,,122.5,,,,122.5,337.5
3600,4351,,,,,,,,155.0,,,,155.0,405.0
3601,4351,,,,,,,,140.0,,,,140.0,375.0
3606,4351,,,,,,,,95.0,,,,95.0,320.0
3609,4351,,,,,,,,165.0,,,,165.0,426.0
3613,4351,,,,,,,,107.5,,,,107.5,292.5
3617,4351,,,,,,,,180.0,,,,180.0,417.5
3618,4351,,,,,,,,207.5,,,,207.5,517.5
3624,4351,,,,,,,,165.0,,,,165.0,435.0
3626,4351,,,,,,,,107.5,,,,107.5,302.5
3631,4351,,,,,,,,100.0,,,,100.0,280.0
3644,4351,,,,,,,,130.0,,,,130.0,360.0
3650,4351,,,,,,,,75.0,,,,75.0,210.0
3676,4351,,,,,,,,165.0,,,,165.0,415.0
3683,4351,,,,,,,,80.0,,,,80.0,225.0
3701,4351,,,,,,,,52.5,,,,52.5,147.5
3712,4351,,,,,,,,60.0,,,,60.0,
3718,4351,,,,,,,,140.0,,,,140.0,420.0
3740,4351,,,,,,,,170.0,,,,170.0,390.0
3744,4351,,,,,,,,140.0,,,,140.0,390.0
3745,4351,,,,,,,,110.0,,,,110.0,380.0
3746,4351,,,,,,,,170.0,,,,170.0,
3818,4351,,,,,,,,150.0,,,,150.0,435.0
3856,4351,,,,,,,,185.0,,,,185.0,425.0
3926,4351,,,,,,,,117.5,,,,117.5,290.0
3948,4351,,,,,,,,100.0,,,,100.0,275.0
4028,4351,,,,,,,,170.0,,,,170.0,445.0
4352,4351,,,,,,,,70.0,,,,70.0,226.0
4365,4351,,,,,,,,162.5,,,,162.5,442.5
4377,4351,,,,,,,,185.0,,,,185.0,495.0
4389,4351,,,,,,,,160.0,,,,160.0,410.0
4390,4351,,,,,,,,150.0,,,,150.0,
4392,4351,,,,,,,,202.5,,,,202.5,542.5
3509,3860,,,,,142.5,150.0,152.5,152.5,250.0,270.0,-282.5,152.5,422.5
3513,3860,,,,,140.0,147.5,150.0,150.0,220.0,232.5,-245.0,150.0,382.5
3515,3860,,,,,105.0,110.0,-115.0,110.0,190.0,200.0,-205.0,110.0,310.0
3519,3860,,,,,100.0,107.5,110.0,110.0,185.0,200.0,207.5,110.0,317.5
3523,3860,,,,,,,,,122.5,135.0,-142.5,,135.0
3526,3860,,,,,90.0,97.5,100.0,100.0,170.0,185.0,,100.0,285.0
3535,3860,,,,,70.0,75.0,,75.0,155.0,167.5,177.5,75.0,252.5
3540,3860,,,,,75.0,80.0,85.0,85.0,160.0,180.0,-200.0,85.0,265.0
3547,3860,,,,,90.0,95.0,97.5,97.5,190.0,200.0,210.0,97.5,307.5
3555,3860,,,,,50.0,55.0,-57.5,55.0,142.5,150.0,-157.5,55.0,205.0
3562,3860,,,,,52.5,57.5,60.0,60.0,100.0,110.0,120.0,60.0,180.0
3563,3860,,,,,115.0,120.0,125.0,125.0,290.0,-300.0,300.0,125.0,425.0
3571,3860,,,,,-162.5,170.0,175.0,175.0,250.0,275.0,-300.0,175.0,450.0
3573,3860,,,,,117.5,125.0,132.5,132.5,225.0,240.0,250.0,132.5,382.5
3578,3860,,,,,135.0,150.0,-165.0,150.0,265.0,285.0,-300.0,150.0,435.0
3591,3860,,,,,167.5,-180.0,180.0,180.0,300.0,-325.0,,180.0,480.0
3594,3860,,,,,160.0,-172.5,-173.0,160.0,240.0,-252.5,252.5,160.0,412.5
3599,3860,,,,,125.0,130.0,135.0,135.0,235.0,250.0,262.5,135.0,397.5
3602,3860,,,,,220.0,235.0,245.0,245.0,280.0,300.0,315.0,245.0,560.0
3606,3860,,,,,90.0,100.0,,100.0,217.5,-232.5,232.5,100.0,332.5
3612,3860,,,,,155.0,162.5,-168.0,162.5,272.5,-290.0,290.0,162.5,452.5
3617,3860,,,,,165.0,172.5,-183.0,172.5,235.0,-245.0,-245.0,172.5,407.5
3623,3860,,,,,155.0,160.0,-165.0,160.0,240.0,252.5,-260.0,160.0,412.5
3627,3860,,,,,127.5,135.0,145.0,145.0,170.0,185.0,190.0,145.0,335.0
3648,3860,,,,,140.0,147.5,155.0,155.0,235.0,-250.0,250.0,155.0,405.0
3672,3860,,,,,140.0,147.5,-153.0,147.5,,,,147.5,147.5
3676,3860,,,,,160.0,170.0,-180.0,170.0,240.0,255.0,,170.0,425.0
3710,3860,,,,,40.0,45.0,50.0,50.0,75.0,85.0,100.0,50.0,150.0
3718,3860,,,,,150.0,160.0,-165.0,160.0,280.0,-300.0,-300.0,160.0,440.0
3733,3860,,,,,150.0,155.0,-160.0,155.0,220.0,-235.0,-235.0,155.0,375.0
3763,3860,,,,,40.0,-42.5,42.5,42.5,92.5,-95.0,-95.0,42.5,135.0
3764,3860,,,,,65.0,70.0,-77.5,70.0,120.0,130.0,137.5,70.0,207.5
3765,3860,,,,,62.5,-67.5,-67.5,62.5,155.0,162.5,-167.5,62.5,225.0
3766,3860,,,,,122.5,127.5,130.0,130.0,230.0,242.5,-250.0,130.0,372.5
3770,3860,,,,,162.5,172.5,177.5,177.5,235.0,265.0,275.0,177.5,452.5
3775,3860,,,,,70.0,77.5,-80.0,77.5,132.5,145.0,155.0,77.5,232.5
3782,3860,,,,,75.0,80.0,-85.0,80.0,140.0,150.0,-160.0,80.0,230.0
3786,3860,,,,,170.0,180.0,-185.0,180.0,275.0,290.0,-300.0,180.0,470.0
3788,3860,,,,,135.0,140.0,145.0,145.0,260.0,285.0,,145.0,430.0
3791,3860,,,,,140.0,147.5,152.5,152.5,260.0,270.0,275.0,152.5,427.5
3793,3860,,,,,70.0,80.0,-92.5,80.0,160.0,185.0,-193.0,80.0,265.0
3805,3860,,,,,105.0,110.0,115.0,115.0,175.0,182.5,190.0,115.0,305.0
3812,3860,,,,,100.0,105.0,110.0,110.0,160.0,170.0,180.0,110.0,290.0
3818,3860,,,,,160.0,175.0,-182.5,175.0,310.0,325.0,-340.0,175.0,500.0
3822,3860,,,,,65.0,-70.0,-70.0,65.0,140.0,147.5,-150.0,65.0,212.5
3825,3860,,,,,62.5,70.0,-72.5,70.0,130.0,142.5,-145.0,70.0,212.5
3846,3860,,,,,170.0,175.0,-180.0,175.0,,,,175.0,175.0
3847,3860,,,,,200.0,210.0,217.5,217.5,250.0,260.0,-270.0,217.5,477.5
3860,3860,,,,,25.0,,,25.0,110.0,122.5,135.0,25.0,160.0
3861,3860,,,,,42.5,47.5,50.0,50.0,100.0,105.0,110.0,50.0,160.0
3864,3860,,,,,45.0,50.0,52.5,52.5,110.0,-120.0,-120.0,52.5,162.5
3867,3860,,,,,55.0,62.5,-65.0,62.5,117.5,125.0,130.0,62.5,192.5
3868,3860,,,,,40.0,-45.0,-45.0,40.0,100.0,107.5,115.0,40.0,155.0
3869,3860,,,,,75.0,80.0,85.0,85.0,145.0,155.0,160.0,85.0,245.0
3872,3860,,,,,47.5,52.5,-57.5,52.5,115.0,125.0,132.5,52.5,185.0
3873,3860,,,,,55.0,-60.0,-60.0,55.0,120.0,125.0,130.0,55.0,185.0
3878,3860,,,,,67.5,72.5,-75.0,72.5,145.0,-155.0,155.0,72.5,227.5
3879,3860,,,,,60.0,65.0,-70.0,65.0,145.0,155.0,-162.5,65.0,220.0
3880,3860,,,,,60.0,62.5,,62.5,120.0,130.0,140.0,62.5,202.5
3881,3860,,,,,50.0,57.5,-62.5,57.5,115.0,125.0,-132.5,57.5,182.5
3883,3860,,,,,32.5,36.0,38.0,38.0,65.0,70.0,75.0,38.0,112.5
3884,3860,,,,,-25.0,25.0,-27.5,25.0,50.0,57.5,65.0,25.0,90.0
3886,3860,,,,,87.5,92.5,97.5,97.5,200.0,-212.5,-212.5,97.5,297.5
3887,3860,,,,,-85.0,-85.0,93.0,93.0,170.0,180.0,190.0,93.0,282.5
3888,3860,,,,,70.0,75.0,80.0,80.0,155.0,167.5,172.5,80.0,252.5
3889,3860,,,,,70.0,75.0,,75.0,150.0,160.0,-167.5,75.0,235.0
3890,3860,,,,,70.0,75.0,82.5,82.5,130.0,135.0,-142.5,82.5,217.5
3891,3860,,,,,75.0,80.0,-85.0,80.0,120.0,132.5,-140.0,80.0,212.5
3892,3860,,,,,-65.0,70.0,75.0,75.0,115.0,125.0,132.5,75.0,207.5
3893,3860,,,,,55.0,-57.5,57.5,57.5,135.0,145.0,-155.0,57.5,202.5
3894,3860,,,,,55.0,60.0,-62.5,60.0,125.0,135.0,140.0,60.0,200.0
3895,3860,,,,,-60.0,60.0,62.5,62.5,130.0,135.0,-142.5,62.5,197.5
3896,3860,,,,,40.0,45.0,-50.0,45.0,100.0,110.0,-117.5,45.0,155.0
3900,3860,,,,,87.5,-92.5,92.5,92.5,175.0,185.0,192.5,92.5,285.0
3901,3860,,,,,72.5,77.5,80.0,80.0,155.0,162.5,-167.5,80.0,242.5
3902,3860,,,,,72.5,77.5,80.0,80.0,147.5,160.0,-165.0,80.0,240.0
3904,3860,,,,,67.5,72.5,-75.0,72.5,140.0,150.0,155.0,72.5,227.5
3906,3860,,,,,-70.0,-75.0,-75.0,,145.0,155.0,-160.0,,
3907,3860,,,,,130.0,135.0,140.0,140.0,235.0,240.0,245.0,140.0,385.0
3908,3860,,,,,60.0,67.5,75.0,75.0,100.0,115.0,127.5,75.0,202.5
3909,3860,,,,,65.0,73.0,76.0,76.0,120.0,130.0,140.0,76.0,216.0
3910,3860,,,,,50.0,65.0,-72.5,65.0,70.0,80.0,97.5,65.0,162.5
3912,3860,,,,,75.0,-77.5,77.5,77.5,125.0,132.5,150.0,77.5,227.5
3913,3860,,,,,52.5,55.0,-60.0,55.0,102.5,110.0,120.0,55.0,175.0
3914,3860,,,,,85.0,90.0,95.0,95.0,140.0,150.0,155.0,95.0,250.0
3917,3860,,,,,95.0,-100.0,100.0,100.0,180.0,187.5,,100.0,287.5
3918,3860,,,,,95.0,100.0,-105.0,100.0,200.0,212.5,220.0,100.0,320.0
3919,3860,,,,,45.0,50.0,-55.5,50.0,85.0,92.5,97.5,50.0,147.5
3920,3860,,,,,110.0,117.5,122.5,122.5,260.0,270.0,277.5,122.5,400.0
3921,3860,,,,,122.5,130.0,-132.5,130.0,235.0,247.5,252.5,130.0,382.5
3922,3860,,,,,115.0,122.5,-127.5,122.5,225.0,232.5,,122.5,355.0
3923,3860,,,,,100.0,,,100.0,240.0,-252.5,-255.0,100.0,340.0
3924,3860,,,,,-105.0,112.5,122.5,122.5,200.0,210.0,-220.0,122.5,332.5
3926,3860,,,,,115.0,-120.0,-120.0,115.0,180.0,190.0,-200.0,115.0,305.0
3928,3860,,,,,85.0,95.0,100.5,100.5,140.0,155.0,-160.0,100.5,255.0
3934,3860,,,,,120.0,125.0,127.5,127.5,260.0,265.0,-270.0,127.5,392.5
3936,3860,,,,,127.5,132.5,-140.0,132.5,210.0,225.0,-230.0,132.5,357.5
3937,3860,,,,,-120.0,125.0,-130.0,125.0,215.0,225.0,230.0,125.0,355.0
3938,3860,,,,,100.0,105.0,-110.0,105.0,215.0,225.0,235.0,105.0,340.0
3940,3860,,,,,100.0,110.0,120.0,120.0,180.0,200.0,210.0,120.0,330.0
3941,3860,,,,,107.5,-113.0,113.0,113.0,175.0,185.0,195.0,113.0,307.5
3942,3860,,,,,90.0,-100.0,105.0,105.0,150.0,170.0,195.0,105.0,300.0
3943,3860,,,,,120.0,-127.5,-128.0,120.0,152.5,165.0,172.5,120.0,292.5
3944,3860,,,,,105.0,110.0,-115.0,110.0,170.0,180.0,-185.0,110.0,290.0
3945,3860,,,,,95.0,100.0,-105.0,100.0,150.0,170.0,-185.0,100.0,270.0
3946,3860,,,,,95.0,-100.0,-105.0,95.0,175.0,-190.0,-190.0,95.0,270.0
3947,3860,,,,,90.0,-105.0,-105.0,90.0,180.0,-185.0,-185.0,90.0,270.0
3948,3860,,,,,125.0,130.0,-133.0,130.0,,,,130.0,130.0
3950,3860,,,,,147.5,152.5,-160.0,152.5,290.0,307.5,-312.5,152.5,460.0
3951,3860,,,,,145.0,150.0,156.0,156.0,275.0,290.0,-295.0,156.0,446.0
3953,3860,,,,,155.0,-165.0,165.0,165.0,235.0,245.0,-250.0,165.0,410.0
3954,3860,,,,,140.0,-145.0,,140.0,270.0,-280.0,-280.0,140.0,410.0
3956,3860,,,,,130.0,132.5,140.0,140.0,-220.0,-235.0,250.0,140.0,390.0
3957,3860,,,,,130.0,145.0,-155.0,145.0,220.0,240.0,-255.0,145.0,385.0
3959,3860,,,,,142.5,147.5,150.0,150.0,200.0,220.0,230.0,150.0,380.0
3960,3860,,,,,110.0,120.0,125.0,125.0,240.0,250.0,-260.0,125.0,375.0
3961,3860,,,,,127.5,-132.5,-133.0,127.5,220.0,235.0,242.5,127.5,370.0
3962,3860,,,,,135.0,142.5,150.0,150.0,195.0,210.0,220.0,150.0,370.0
3963,3860,,,,,110.0,120.0,130.0,130.0,220.0,235.0,-250.0,130.0,365.0
3964,3860,,,,,110.0,120.0,-125.0,120.0,225.0,235.0,-240.0,120.0,355.0
3965,3860,,,,,130.0,145.0,-153.0,145.0,200.0,210.0,-220.0,145.0,355.0
3966,3860,,,,,135.0,142.5,-145.0,142.5,200.0,212.5,-220.0,142.5,355.0
3967,3860,,,,,135.0,142.5,-145.0,142.5,185.0,200.0,210.0,142.5,352.5
3968,3860,,,,,110.0,117.5,120.0,120.0,200.0,210.0,220.0,120.0,340.0
3969,3860,,,,,112.5,120.0,-125.0,120.0,200.0,220.0,-230.0,120.0,340.0
3971,3860,,,,,110.0,-115.0,-115.0,110.0,220.0,-235.0,-235.0,110.0,330.0
3972,3860,,,,,105.0,110.0,112.5,112.5,185.0,195.0,200.0,112.5,312.5
3973,3860,,,,,105.0,110.0,-112.5,110.0,180.0,-195.0,200.0,110.0,310.0
3974,3860,,,,,120.0,125.0,130.0,130.0,140.0,160.0,170.0,130.0,300.0
3975,3860,,,,,85.0,-95.0,-95.0,85.0,190.0,207.5,,85.0,292.5
3976,3860,,,,,120.0,127.5,-133.0,127.5,,,,127.5,127.5
3977,3860,,,,,165.0,,,165.0,295.0,310.0,320.0,165.0,485.0
3978,3860,,,,,180.0,190.0,-203.0,190.0,260.0,280.0,-292.5,190.0,470.0
3979,3860,,,,,155.0,162.5,170.0,170.0,255.0,275.0,290.0,170.0,460.0
3983,3860,,,,,160.0,-167.5,170.0,170.0,250.0,260.0,270.0,170.0,440.0
3984,3860,,,,,160.0,170.0,,170.0,235.0,250.0,265.0,170.0,435.0
3986,3860,,,,,130.0,140.0,145.0,145.0,255.0,270.0,-275.0,145.0,415.0
3988,3860,,,,,140.0,150.0,-155.0,150.0,260.0,-272.5,-272.5,150.0,410.0
3989,3860,,,,,150.0,160.0,165.0,165.0,240.0,-255.0,-255.0,165.0,405.0
3990,3860,,,,,125.0,132.5,137.5,137.5,235.0,255.0,265.0,137.5,402.5
3991,3860,,,,,135.0,142.5,147.5,147.5,245.0,255.0,-262.5,147.5,402.5
3992,3860,,,,,120.0,130.0,140.0,140.0,235.0,250.0,260.0,140.0,400.0
3993,3860,,,,,140.0,150.0,155.0,155.0,220.0,235.0,245.0,155.0,400.0
3994,3860,,,,,140.0,147.5,155.0,155.0,220.0,230.0,240.0,155.0,395.0
3995,3860,,,,,125.0,132.5,-140.0,132.5,225.0,245.0,260.0,132.5,392.5
3996,3860,,,,,110.0,125.0,-135.0,125.0,250.0,265.0,-280.0,125.0,390.0
3997,3860,,,,,-125.0,-125.0,125.0,125.0,240.0,265.0,-285.0,125.0,390.0
4000,3860,,,,,160.0,-170.0,-170.0,160.0,200.0,207.5,-215.0,160.0,367.5
4001,3860,,,,,120.0,125.0,-130.0,125.0,210.0,220.0,-230.0,125.0,345.0
4002,3860,,,,,110.0,117.5,125.0,125.0,175.0,190.0,205.0,125.0,330.0
4003,3860,,,,,87.5,92.5,-100.0,92.5,180.0,190.0,-195.0,92.5,282.5
4004,3860,,,,,90.0,95.0,100.0,100.0,145.0,160.0,-175.0,100.0,260.0
4005,3860,,,,,,,,,160.0,170.0,175.0,,175.0
4006,3860,,,,,165.0,170.5,,170.5,,,,170.5,170.5
4007,3860,,,,,180.0,195.0,200.0,200.0,240.0,262.5,275.0,200.0,475.0
4008,3860,,,,,175.0,185.0,-190.0,185.0,285.0,-305.0,-305.0,185.0,470.0
4009,3860,,,,,155.0,165.0,-170.0,165.0,275.0,287.5,300.0,165.0,465.0
4010,3860,,,,,-160.0,160.0,170.0,170.0,280.0,290.0,-300.0,170.0,460.0
4011,3860,,,,,160.0,172.5,182.5,182.5,255.0,270.0,-280.0,182.5,452.5
4012,3860,,,,,140.0,147.5,155.0,155.0,280.0,290.0,-300.0,155.0,445.0
4013,3860,,,,,-155.0,160.0,165.0,165.0,-255.0,265.0,-275.0,165.0,430.0
4014,3860,,,,,137.5,145.0,-150.0,145.0,270.0,-290.0,-290.0,145.0,415.0
4015,3860,,,,,162.5,170.0,-175.0,170.0,232.5,-242.5,242.5,170.0,412.5
4016,3860,,,,,150.0,160.0,-165.0,160.0,230.0,240.0,250.0,160.0,410.0
4017,3860,,,,,122.5,132.5,-138.0,132.5,230.0,245.0,255.0,132.5,387.5
4018,3860,,,,,125.0,137.5,142.5,142.5,220.0,237.5,245.0,142.5,387.5
4019,3860,,,,,-115.0,115.0,-128.0,115.0,230.0,252.5,262.5,115.0,377.5
4020,3860,,,,,-115.0,122.5,127.5,127.5,215.0,230.0,240.0,127.5,367.5
4021,3860,,,,,-115.0,115.0,-120.0,115.0,220.0,-230.0,-230.0,115.0,335.0
4022,3860,,,,,100.0,107.5,-120.0,107.5,190.0,205.0,215.0,107.5,322.5
4023,3860,,,,,90.0,100.0,-113.0,100.0,-195.0,210.0,220.0,100.0,320.0
4024,3860,,,,,100.0,-107.5,-108.0,100.0,190.0,200.0,,100.0,300.0
4025,3860,,,,,-100.0,-100.0,-100.0,,200.0,-215.0,-215.0,,
4027,3860,,,,,190.0,202.5,-208.0,202.5,335.0,-352.5,-352.5,202.5,537.5
4028,3860,,,,,170.0,190.0,200.0,200.0,290.0,305.0,317.5,200.0,517.5
4029,3860,,,,,175.0,185.0,195.0,195.0,265.0,285.0,-295.0,195.0,480.0
4032,3860,,,,,140.0,-150.0,-160.0,140.0,280.0,295.0,-310.0,140.0,435.0
4033,3860,,,,,160.0,170.0,182.5,182.5,240.0,250.0,-260.0,182.5,432.5
4036,3860,,,,,140.0,147.5,-153.0,147.5,260.0,-272.5,-275.0,147.5,407.5
4037,3860,,,,,130.0,140.0,-150.0,140.0,245.0,250.0,260.0,140.0,400.0
4038,3860,,,,,135.0,145.0,-150.0,145.0,240.0,255.0,-267.5,145.0,400.0
4039,3860,,,,,125.0,135.0,-140.0,135.0,-200.0,200.0,222.5,135.0,357.5
4040,3860,,,,,120.0,127.5,132.5,132.5,-200.0,200.0,222.5,132.5,355.0
4042,3860,,,,,157.5,162.5,-170.0,162.5,300.0,320.0,330.0,162.5,492.5
4043,3860,,,,,155.0,165.0,-172.5,165.0,275.0,280.0,-285.0,165.0,445.0
4044,3860,,,,,135.0,-145.0,145.0,145.0,245.0,255.0,-270.0,145.0,400.0
4045,3860,,,,,85.0,90.0,95.0,95.0,157.5,167.5,180.0,95.0,275.0
4046,3860,,,,,180.0,190.0,-200.0,190.0,280.0,290.0,300.0,190.0,490.0
4048,3860,,,,,25.0,,,25.0,335.0,350.0,-355.0,25.0,375.0
3509,4073,,,,,,,,,260.0,280.0,-285.0,,280.0
3531,4073,,,,,60.0,-62.5,-62.5,60.0,145.0,-152.5,-157.5,60.0,205.0
3554,4073,,,,,27.5,30.0,-32.5,30.0,100.0,107.5,115.0,30.0,145.0
3567,4073,,,,,115.0,125.0,135.0,135.0,215.0,230.0,240.0,135.0,375.0
3581,4073,,,,,150.0,162.5,170.0,170.0,,,,170.0,170.0
3583,4073,,,,,120.0,127.5,132.5,132.5,200.0,220.0,230.5,132.5,363.0
3594,4073,,,,,130.0,142.5,-145.0,142.5,205.0,215.0,-220.0,142.5,357.5
3606,4073,,,,,85.0,95.0,-100.0,95.0,200.0,215.0,220.0,95.0,315.0
3612,4073,,,,,140.0,147.5,152.5,152.5,240.0,255.0,267.5,152.5,420.0
3620,4073,,,,,130.0,140.0,145.0,145.0,240.0,255.0,-265.0,145.0,400.0
3623,4073,,,,,145.0,152.5,155.0,155.0,230.0,240.0,-247.5,155.0,395.0
3630,4073,,,,,160.0,170.0,,170.0,310.0,325.0,340.0,170.0,510.0
3643,4073,,,,,160.0,175.0,190.0,190.0,280.0,305.0,325.0,190.0,515.0
3647,4073,,,,,-115.0,-122.5,-122.5,,100.0,,,,
3650,4073,,,,,70.0,75.0,,75.0,135.0,150.0,,75.0,225.0
3659,4073,,,,,230.0,-240.0,,230.0,290.0,302.5,-310.0,230.0,532.5
3701,4073,,,,,50.0,-52.5,52.5,52.5,95.0,105.0,110.0,52.5,162.5
3718,4073,,,,,145.0,155.0,-157.5,155.0,285.0,300.0,-310.0,155.0,455.0
3723,4073,,,,,110.0,120.0,-125.0,120.0,200.0,222.5,-227.5,120.0,342.5
3740,4073,,,,,160.0,170.0,-180.0,170.0,270.0,290.0,-300.0,170.0,460.0
3752,4073,,,,,110.0,115.0,120.0,120.0,190.0,205.0,-210.0,120.0,325.0
3775,4073,,,,,55.0,60.0,62.5,62.5,100.0,110.0,117.5,62.5,180.0
3777,4073,,,,,70.0,75.0,-80.0,75.0,150.0,165.0,-170.0,75.0,240.0
3797,4073,,,,,115.0,120.0,-125.0,120.0,222.5,235.0,-242.5,120.0,355.0
3822,4073,,,,,60.0,-65.0,65.0,65.0,122.5,130.0,135.0,65.0,200.0
3867,4073,,,,,-55.0,-60.0,60.0,60.0,110.0,117.5,125.0,60.0,185.0
3896,4073,,,,,42.5,47.5,-51.0,47.5,100.0,110.0,-120.0,47.5,157.5
3917,4073,,,,,-102.5,-102.5,-102.5,,-185.0,-185.0,,,
3920,4073,,,,,110.0,120.0,-140.0,120.0,240.0,260.0,-280.0,120.0,380.0
3941,4073,,,,,102.5,110.0,-115.0,110.0,165.0,175.0,180.0,110.0,290.0
3944,4073,,,,,-95.0,100.0,-110.0,100.0,165.0,170.0,-180.0,100.0,270.0
3976,4073,,,,,130.0,140.0,,140.0,210.0,230.0,,140.0,370.0
3977,4073,,,,,150.0,157.5,-165.0,157.5,275.0,290.0,-300.0,157.5,447.5
4003,4073,,,,,90.0,100.0,-105.0,100.0,170.0,185.0,190.0,100.0,290.0
4009,4073,,,,,145.0,155.0,-160.0,155.0,265.0,280.0,-290.0,155.0,435.0
4029,4073,,,,,155.0,172.5,-182.5,172.5,235.0,255.0,-300.0,172.5,427.5
4040,4073,,,,,105.0,115.0,120.0,120.0,192.5,205.0,-212.5,120.0,325.0
4073,4073,,,,,45.0,47.5,50.0,50.0,70.0,80.0,90.0,50.0,140.0
4074,4073,,,,,42.5,45.0,47.5,47.5,95.0,105.0,107.5,47.5,155.0
4078,4073,,,,,67.5,72.5,75.0,75.0,130.0,142.5,150.0,75.0,225.0
4079,4073,,,,,77.5,-82.5,,77.5,160.0,170.0,-175.0,77.5,247.5
4083,4073,,,,,-95.0,-95.0,-95.0,,170.0,180.0,190.0,,
4084,4073,,,,,72.5,80.0,85.0,85.0,130.0,150.0,-160.0,85.0,235.0
4092,4073,,,,,140.0,-150.0,-150.0,140.0,230.0,240.0,,140.0,380.0
4097,4073,,,,,140.0,150.0,-155.0,150.0,230.0,255.0,260.0,150.0,410.0
4099,4073,,,,,150.0,165.0,-172.5,165.0,210.0,225.0,-232.5,165.0,390.0
4100,4073,,,,,120.0,145.0,-161.0,145.0,205.0,215.0,225.0,145.0,370.0
4103,4073,,,,,185.0,195.0,200.0,200.0,275.0,290.0,-300.0,200.0,490.0
4107,4073,,,,,-140.0,152.5,160.0,160.0,220.0,230.0,240.0,160.0,400.0
4108,4073,,,,,135.0,142.5,150.0,150.0,230.0,250.0,-262.5,150.0,400.0
4109,4073,,,,,120.0,130.0,140.0,140.0,220.0,235.0,-245.0,140.0,375.0
4116,4073,,,,,130.0,140.0,150.0,150.0,260.0,280.0,300.0,150.0,450.0
3514,4291,260.0,285.0,300.0,300.0,160.0,170.0,-175.0,170.0,260.0,287.5,-295.0,170.0,757.5
3556,4291,110.0,117.5,122.5,122.5,55.0,-60.0,60.0,60.0,120.0,130.0,-140.0,60.0,312.5
3581,4291,230.0,245.0,255.0,255.0,135.0,-142.5,142.5,142.5,225.0,247.5,257.5,142.5,655.0
3889,4291,95.0,-102.5,105.0,105.0,65.0,70.0,75.0,75.0,125.0,140.0,150.0,75.0,330.0
4148,4291,95.0,102.5,110.0,110.0,55.0,60.0,-62.5,60.0,95.0,105.0,-110.0,60.0,275.0
4291,4291,75.0,82.5,85.0,85.0,35.0,40.0,42.5,42.5,100.0,112.5,117.5,42.5,245.0
4294,4291,112.5,122.5,132.5,132.5,50.0,55.0,-57.5,55.0,125.0,135.0,147.5,55.0,335.0
3516,4125,220.0,-245.0,,220.0,92.5,97.5,102.5,102.5,210.0,220.0,-230.0,102.5,542.5
3545,4125,190.0,210.0,225.0,225.0,100.0,110.0,-115.0,110.0,160.0,180.0,187.5,110.0,522.5
